	model	error_type	target	specific_error	micro-precision	micro-recall	micro-f1	macro-precision	macro-recall	macro-f1	accuracy
25	../final/models/models_2nd_run/model1_0	Sentence	neutral	Missing Object	1.0	0.918918918918919	0.9577464788732394	1.0	0.918918918918919	0.9577464788732394	0.918918918918919
26	../final/models/models_2nd_run/model1_0	Sentence	neutral	Missing Subject	1.0	0.7621621621621621	0.8650306748466258	1.0	0.7621621621621621	0.8650306748466258	0.7621621621621621
27	../final/models/models_2nd_run/model1_0	Sentence	pride	Missing Complete Thought	1.0	0.6702702702702703	0.8025889967637541	1.0	0.6702702702702703	0.8025889967637541	0.6702702702702703
28	../final/models/models_2nd_run/model1_0	Sentence	pride	Missing Object	1.0	0.7027027027027027	0.8253968253968254	1.0	0.7027027027027027	0.8253968253968254	0.7027027027027027
29	../final/models/models_2nd_run/model1_0	Sentence	pride	Missing Subject	1.0	0.5621621621621622	0.7197231833910035	1.0	0.5621621621621622	0.7197231833910035	0.5621621621621622
30	../final/models/models_2nd_run/model1_0	Sentence	sadness	Missing Complete Thought	1.0	0.9567567567567568	0.9779005524861878	1.0	0.9567567567567568	0.9779005524861878	0.9567567567567568
31	../final/models/models_2nd_run/model1_0	Sentence	sadness	Missing Object	1.0	0.9837837837837838	0.9918256130790191	1.0	0.9837837837837838	0.9918256130790191	0.9837837837837838
32	../final/models/models_2nd_run/model1_0	Sentence	sadness	Missing Subject	1.0	0.972972972972973	0.9863013698630136	1.0	0.972972972972973	0.9863013698630136	0.972972972972973
33	../final/models/models_2nd_run/model1_0	Sentence	surprise	Missing Complete Thought	1.0	0.9621621621621622	0.9807162534435262	1.0	0.9621621621621622	0.9807162534435262	0.9621621621621622
34	../final/models/models_2nd_run/model1_0	Sentence	surprise	Missing Object	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35	../final/models/models_2nd_run/model1_0	Sentence	surprise	Missing Subject	1.0	1.0	1.0	1.0	1.0	1.0	1.0
36	../final/models/models_2nd_run/model1_0	Word	anger	Adjacent Key	1.0	0.6086956521739131	0.7567567567567568	1.0	0.6086956521739131	0.7567567567567568	0.6086956521739131
37	../final/models/models_2nd_run/model1_0	Word	anger	Missing Letter	1.0	0.572463768115942	0.728110599078341	1.0	0.572463768115942	0.728110599078341	0.572463768115942
38	../final/models/models_2nd_run/model1_0	Word	anger	Repeating Letter	1.0	0.6014492753623188	0.751131221719457	1.0	0.6014492753623188	0.751131221719457	0.6014492753623188
39	../final/models/models_2nd_run/model1_0	Word	anger	Scrambled Letter	1.0	0.5869565217391305	0.7397260273972602	1.0	0.5869565217391305	0.7397260273972602	0.5869565217391305
40	../final/models/models_2nd_run/model1_0	Word	confusion	Adjacent Key	1.0	0.6014492753623188	0.751131221719457	1.0	0.6014492753623188	0.751131221719457	0.6014492753623188
41	../final/models/models_2nd_run/model1_0	Word	confusion	Missing Letter	1.0	0.7391304347826086	0.85	1.0	0.7391304347826086	0.85	0.7391304347826086
42	../final/models/models_2nd_run/model1_0	Word	confusion	Repeating Letter	1.0	0.6521739130434783	0.7894736842105263	1.0	0.6521739130434783	0.7894736842105263	0.6521739130434783
43	../final/models/models_2nd_run/model1_0	Word	confusion	Scrambled Letter	1.0	0.7101449275362319	0.8305084745762712	1.0	0.7101449275362319	0.8305084745762712	0.7101449275362319
44	../final/models/models_2nd_run/model1_0	Word	disgust	Adjacent Key	1.0	0.7898550724637681	0.8825910931174089	1.0	0.7898550724637681	0.8825910931174089	0.7898550724637681
45	../final/models/models_2nd_run/model1_0	Word	disgust	Missing Letter	1.0	0.7608695652173914	0.8641975308641975	1.0	0.7608695652173914	0.8641975308641975	0.7608695652173914
46	../final/models/models_2nd_run/model1_0	Word	disgust	Repeating Letter	1.0	0.8188405797101449	0.900398406374502	1.0	0.8188405797101449	0.900398406374502	0.8188405797101449
47	../final/models/models_2nd_run/model1_0	Word	disgust	Scrambled Letter	1.0	0.8115942028985508	0.896	1.0	0.8115942028985508	0.896	0.8115942028985508
48	../final/models/models_2nd_run/model1_0	Word	embarrassment	Adjacent Key	1.0	0.5942028985507246	0.7454545454545455	1.0	0.5942028985507246	0.7454545454545455	0.5942028985507246
49	../final/models/models_2nd_run/model1_0	Word	embarrassment	Missing Letter	1.0	0.6521739130434783	0.7894736842105263	1.0	0.6521739130434783	0.7894736842105263	0.6521739130434783
50	../final/models/models_2nd_run/model1_0	Word	embarrassment	Repeating Letter	1.0	0.6086956521739131	0.7567567567567568	1.0	0.6086956521739131	0.7567567567567568	0.6086956521739131
51	../final/models/models_2nd_run/model1_0	Word	embarrassment	Scrambled Letter	1.0	0.4927536231884058	0.6601941747572816	1.0	0.4927536231884058	0.6601941747572816	0.4927536231884058
52	../final/models/models_2nd_run/model1_0	Word	excitement	Adjacent Key	1.0	0.8985507246376812	0.9465648854961832	1.0	0.8985507246376812	0.9465648854961832	0.8985507246376812
53	../final/models/models_2nd_run/model1_0	Word	excitement	Missing Letter	1.0	0.927536231884058	0.9624060150375939	1.0	0.927536231884058	0.9624060150375939	0.927536231884058
54	../final/models/models_2nd_run/model1_0	Word	excitement	Repeating Letter	1.0	0.927536231884058	0.9624060150375939	1.0	0.927536231884058	0.9624060150375939	0.927536231884058
55	../final/models/models_2nd_run/model1_0	Word	excitement	Scrambled Letter	1.0	0.9202898550724637	0.9584905660377359	1.0	0.9202898550724637	0.9584905660377359	0.9202898550724637
56	../final/models/models_2nd_run/model1_0	Word	fear	Adjacent Key	1.0	0.5289855072463768	0.6919431279620853	1.0	0.5289855072463768	0.6919431279620853	0.5289855072463768
57	../final/models/models_2nd_run/model1_0	Word	fear	Missing Letter	1.0	0.5434782608695652	0.704225352112676	1.0	0.5434782608695652	0.704225352112676	0.5434782608695652
58	../final/models/models_2nd_run/model1_0	Word	fear	Repeating Letter	1.0	0.6086956521739131	0.7567567567567568	1.0	0.6086956521739131	0.7567567567567568	0.6086956521739131
59	../final/models/models_2nd_run/model1_0	Word	fear	Scrambled Letter	1.0	0.6304347826086957	0.7733333333333333	1.0	0.6304347826086957	0.7733333333333333	0.6304347826086957
60	../final/models/models_2nd_run/model1_0	Word	joy	Adjacent Key	1.0	0.9130434782608695	0.9545454545454546	1.0	0.9130434782608695	0.9545454545454546	0.9130434782608695
61	../final/models/models_2nd_run/model1_0	Word	joy	Missing Letter	1.0	0.8405797101449275	0.9133858267716536	1.0	0.8405797101449275	0.9133858267716536	0.8405797101449275
62	../final/models/models_2nd_run/model1_0	Word	joy	Repeating Letter	1.0	0.8768115942028986	0.9343629343629344	1.0	0.8768115942028986	0.9343629343629344	0.8768115942028986
63	../final/models/models_2nd_run/model1_0	Word	joy	Scrambled Letter	1.0	0.8913043478260869	0.9425287356321839	1.0	0.8913043478260869	0.9425287356321839	0.8913043478260869
64	../final/models/models_2nd_run/model1_0	Word	nervousness	Adjacent Key	1.0	0.9782608695652174	0.989010989010989	1.0	0.9782608695652174	0.989010989010989	0.9782608695652174
65	../final/models/models_2nd_run/model1_0	Word	nervousness	Missing Letter	1.0	0.9637681159420289	0.981549815498155	1.0	0.9637681159420289	0.981549815498155	0.9637681159420289
66	../final/models/models_2nd_run/model1_0	Word	nervousness	Repeating Letter	1.0	0.9782608695652174	0.989010989010989	1.0	0.9782608695652174	0.989010989010989	0.9782608695652174
67	../final/models/models_2nd_run/model1_0	Word	nervousness	Scrambled Letter	1.0	0.9492753623188406	0.9739776951672863	1.0	0.9492753623188406	0.9739776951672863	0.9492753623188406
68	../final/models/models_2nd_run/model1_0	Word	neutral	Adjacent Key	1.0	0.8333333333333334	0.9090909090909091	1.0	0.8333333333333334	0.9090909090909091	0.8333333333333334
69	../final/models/models_2nd_run/model1_0	Word	neutral	Missing Letter	1.0	0.8623188405797102	0.9260700389105059	1.0	0.8623188405797102	0.9260700389105059	0.8623188405797102
70	../final/models/models_2nd_run/model1_0	Word	neutral	Repeating Letter	1.0	0.8405797101449275	0.9133858267716536	1.0	0.8405797101449275	0.9133858267716536	0.8405797101449275
71	../final/models/models_2nd_run/model1_0	Word	neutral	Scrambled Letter	1.0	0.7971014492753623	0.8870967741935484	1.0	0.7971014492753623	0.8870967741935484	0.7971014492753623
72	../final/models/models_2nd_run/model1_0	Word	pride	Adjacent Key	1.0	0.463768115942029	0.6336633663366337	1.0	0.463768115942029	0.6336633663366337	0.463768115942029
73	../final/models/models_2nd_run/model1_0	Word	pride	Missing Letter	1.0	0.5942028985507246	0.7454545454545455	1.0	0.5942028985507246	0.7454545454545455	0.5942028985507246
74	../final/models/models_2nd_run/model1_0	Word	pride	Repeating Letter	1.0	0.6739130434782609	0.8051948051948052	1.0	0.6739130434782609	0.8051948051948052	0.6739130434782609
75	../final/models/models_2nd_run/model1_0	Word	pride	Scrambled Letter	1.0	0.6159420289855072	0.7623318385650224	1.0	0.6159420289855072	0.7623318385650224	0.6159420289855072
76	../final/models/models_2nd_run/model1_0	Word	sadness	Adjacent Key	1.0	0.9637681159420289	0.981549815498155	1.0	0.9637681159420289	0.981549815498155	0.9637681159420289
77	../final/models/models_2nd_run/model1_0	Word	sadness	Missing Letter	1.0	0.9782608695652174	0.989010989010989	1.0	0.9782608695652174	0.989010989010989	0.9782608695652174
78	../final/models/models_2nd_run/model1_0	Word	sadness	Repeating Letter	1.0	0.9782608695652174	0.989010989010989	1.0	0.9782608695652174	0.989010989010989	0.9782608695652174
79	../final/models/models_2nd_run/model1_0	Word	sadness	Scrambled Letter	1.0	0.9637681159420289	0.981549815498155	1.0	0.9637681159420289	0.981549815498155	0.9637681159420289
80	../final/models/models_2nd_run/model1_0	Word	surprise	Adjacent Key	1.0	0.9565217391304348	0.9777777777777777	1.0	0.9565217391304348	0.9777777777777777	0.9565217391304348
81	../final/models/models_2nd_run/model1_0	Word	surprise	Missing Letter	1.0	0.9855072463768116	0.9927007299270073	1.0	0.9855072463768116	0.9927007299270073	0.9855072463768116
82	../final/models/models_2nd_run/model1_0	Word	surprise	Repeating Letter	1.0	1.0	1.0	1.0	1.0	1.0	1.0
83	../final/models/models_2nd_run/model1_0	Word	surprise	Scrambled Letter	1.0	0.9637681159420289	0.981549815498155	1.0	0.9637681159420289	0.981549815498155	0.9637681159420289
84	../final/models/models_2nd_run/model1_0	nan	anger	nan	1.0	0.6486486486486487	0.7868852459016393	1.0	0.6486486486486487	0.7868852459016393	0.6486486486486487
85	../final/models/models_2nd_run/model1_0	nan	confusion	nan	1.0	0.6558558558558558	0.7921653971708379	1.0	0.6558558558558558	0.7921653971708379	0.6558558558558558
86	../final/models/models_2nd_run/model1_0	nan	disgust	nan	1.0	0.7225225225225225	0.8389121338912134	1.0	0.7225225225225225	0.8389121338912134	0.7225225225225225
87	../final/models/models_2nd_run/model1_0	nan	embarrassment	nan	1.0	0.6072072072072072	0.7556053811659192	1.0	0.6072072072072072	0.7556053811659192	0.6072072072072072
88	../final/models/models_2nd_run/model1_0	nan	excitement	nan	1.0	0.9153153153153153	0.955785512699906	1.0	0.9153153153153153	0.955785512699906	0.9153153153153153
89	../final/models/models_2nd_run/model1_0	nan	fear	nan	1.0	0.6162162162162163	0.7625418060200669	1.0	0.6162162162162163	0.7625418060200669	0.6162162162162163
90	../final/models/models_2nd_run/model1_0	nan	joy	nan	1.0	0.9477477477477477	0.973172987974098	1.0	0.9477477477477477	0.973172987974098	0.9477477477477477
91	../final/models/models_2nd_run/model1_0	nan	nervousness	nan	1.0	1.0	1.0	1.0	1.0	1.0	1.0
92	../final/models/models_2nd_run/model1_0	nan	neutral	nan	1.0	0.836036036036036	0.9106967615309126	1.0	0.836036036036036	0.9106967615309126	0.836036036036036
93	../final/models/models_2nd_run/model1_0	nan	pride	nan	1.0	0.6054054054054054	0.7542087542087542	1.0	0.6054054054054054	0.7542087542087542	0.6054054054054054
94	../final/models/models_2nd_run/model1_0	nan	sadness	nan	1.0	0.9891891891891892	0.9945652173913043	1.0	0.9891891891891892	0.9945652173913043	0.9891891891891892
95	../final/models/models_2nd_run/model1_0	nan	surprise	nan	1.0	1.0	1.0	1.0	1.0	1.0	1.0
