	model	error_type	target	specific_error	micro-precision	micro-recall	micro-f1	macro-precision	macro-recall	macro-f1	accuracy
11	../final/models/models_2nd_run/model3_35	Sentence	embarrassment	Missing Subject	1.0	0.4486486486486487	0.6194029850746269	1.0	0.4486486486486487	0.6194029850746269	0.4486486486486487
12	../final/models/models_2nd_run/model3_35	Sentence	excitement	Missing Complete Thought	1.0	0.8972972972972973	0.9458689458689459	1.0	0.8972972972972973	0.9458689458689459	0.8972972972972973
13	../final/models/models_2nd_run/model3_35	Sentence	excitement	Missing Object	1.0	0.918918918918919	0.9577464788732394	1.0	0.918918918918919	0.9577464788732394	0.918918918918919
14	../final/models/models_2nd_run/model3_35	Sentence	excitement	Missing Subject	1.0	0.918918918918919	0.9577464788732394	1.0	0.918918918918919	0.9577464788732394	0.918918918918919
15	../final/models/models_2nd_run/model3_35	Sentence	fear	Missing Complete Thought	1.0	0.745945945945946	0.8544891640866873	1.0	0.745945945945946	0.8544891640866873	0.745945945945946
16	../final/models/models_2nd_run/model3_35	Sentence	fear	Missing Object	1.0	0.8	0.8888888888888888	1.0	0.8	0.8888888888888888	0.8
17	../final/models/models_2nd_run/model3_35	Sentence	fear	Missing Subject	1.0	0.8054054054054054	0.8922155688622755	1.0	0.8054054054054054	0.8922155688622755	0.8054054054054054
18	../final/models/models_2nd_run/model3_35	Sentence	joy	Missing Complete Thought	1.0	0.572972972972973	0.7285223367697594	1.0	0.572972972972973	0.7285223367697594	0.572972972972973
19	../final/models/models_2nd_run/model3_35	Sentence	joy	Missing Object	1.0	0.6702702702702703	0.8025889967637541	1.0	0.6702702702702703	0.8025889967637541	0.6702702702702703
20	../final/models/models_2nd_run/model3_35	Sentence	joy	Missing Subject	1.0	0.8594594594594595	0.9244186046511628	1.0	0.8594594594594595	0.9244186046511628	0.8594594594594595
21	../final/models/models_2nd_run/model3_35	Sentence	nervousness	Missing Complete Thought	1.0	0.35135135135135137	0.52	1.0	0.35135135135135137	0.52	0.35135135135135137
22	../final/models/models_2nd_run/model3_35	Sentence	nervousness	Missing Object	1.0	0.32432432432432434	0.4897959183673469	1.0	0.32432432432432434	0.4897959183673469	0.32432432432432434
23	../final/models/models_2nd_run/model3_35	Sentence	nervousness	Missing Subject	1.0	0.1891891891891892	0.3181818181818182	1.0	0.1891891891891892	0.3181818181818182	0.1891891891891892
24	../final/models/models_2nd_run/model3_35	Sentence	neutral	Missing Complete Thought	1.0	0.9243243243243243	0.9606741573033708	1.0	0.9243243243243243	0.9606741573033708	0.9243243243243243
25	../final/models/models_2nd_run/model3_35	Sentence	neutral	Missing Object	1.0	0.9405405405405406	0.9693593314763231	1.0	0.9405405405405406	0.9693593314763231	0.9405405405405406
26	../final/models/models_2nd_run/model3_35	Sentence	neutral	Missing Subject	1.0	0.9513513513513514	0.9750692520775623	1.0	0.9513513513513514	0.9750692520775623	0.9513513513513514
27	../final/models/models_2nd_run/model3_35	Sentence	pride	Missing Complete Thought	1.0	0.9243243243243243	0.9606741573033708	1.0	0.9243243243243243	0.9606741573033708	0.9243243243243243
28	../final/models/models_2nd_run/model3_35	Sentence	pride	Missing Object	1.0	0.9027027027027027	0.9488636363636364	1.0	0.9027027027027027	0.9488636363636364	0.9027027027027027
29	../final/models/models_2nd_run/model3_35	Sentence	pride	Missing Subject	1.0	0.827027027027027	0.9053254437869822	1.0	0.827027027027027	0.9053254437869822	0.827027027027027
30	../final/models/models_2nd_run/model3_35	Sentence	sadness	Missing Complete Thought	1.0	0.8324324324324325	0.9085545722713865	1.0	0.8324324324324325	0.9085545722713865	0.8324324324324325
31	../final/models/models_2nd_run/model3_35	Sentence	sadness	Missing Object	1.0	0.9459459459459459	0.9722222222222222	1.0	0.9459459459459459	0.9722222222222222	0.9459459459459459
32	../final/models/models_2nd_run/model3_35	Sentence	sadness	Missing Subject	1.0	0.7945945945945946	0.8855421686746988	1.0	0.7945945945945946	0.8855421686746988	0.7945945945945946
33	../final/models/models_2nd_run/model3_35	Sentence	surprise	Missing Complete Thought	1.0	0.9513513513513514	0.9750692520775623	1.0	0.9513513513513514	0.9750692520775623	0.9513513513513514
34	../final/models/models_2nd_run/model3_35	Sentence	surprise	Missing Object	1.0	0.9837837837837838	0.9918256130790191	1.0	0.9837837837837838	0.9918256130790191	0.9837837837837838
35	../final/models/models_2nd_run/model3_35	Sentence	surprise	Missing Subject	1.0	1.0	1.0	1.0	1.0	1.0	1.0
36	../final/models/models_2nd_run/model3_35	Word	anger	Adjacent Key	1.0	0.6086956521739131	0.7567567567567568	1.0	0.6086956521739131	0.7567567567567568	0.6086956521739131
37	../final/models/models_2nd_run/model3_35	Word	anger	Missing Letter	1.0	0.6956521739130435	0.8205128205128205	1.0	0.6956521739130435	0.8205128205128205	0.6956521739130435
38	../final/models/models_2nd_run/model3_35	Word	anger	Repeating Letter	1.0	0.6014492753623188	0.751131221719457	1.0	0.6014492753623188	0.751131221719457	0.6014492753623188
39	../final/models/models_2nd_run/model3_35	Word	anger	Scrambled Letter	1.0	0.5797101449275363	0.7339449541284404	1.0	0.5797101449275363	0.7339449541284404	0.5797101449275363
40	../final/models/models_2nd_run/model3_35	Word	confusion	Adjacent Key	1.0	0.7246376811594203	0.8403361344537815	1.0	0.7246376811594203	0.8403361344537815	0.7246376811594203
41	../final/models/models_2nd_run/model3_35	Word	confusion	Missing Letter	1.0	0.782608695652174	0.8780487804878049	1.0	0.782608695652174	0.8780487804878049	0.782608695652174
42	../final/models/models_2nd_run/model3_35	Word	confusion	Repeating Letter	1.0	0.7971014492753623	0.8870967741935484	1.0	0.7971014492753623	0.8870967741935484	0.7971014492753623
43	../final/models/models_2nd_run/model3_35	Word	confusion	Scrambled Letter	1.0	0.7898550724637681	0.8825910931174089	1.0	0.7898550724637681	0.8825910931174089	0.7898550724637681
44	../final/models/models_2nd_run/model3_35	Word	disgust	Adjacent Key	1.0	0.6956521739130435	0.8205128205128205	1.0	0.6956521739130435	0.8205128205128205	0.6956521739130435
45	../final/models/models_2nd_run/model3_35	Word	disgust	Missing Letter	1.0	0.6811594202898551	0.8103448275862069	1.0	0.6811594202898551	0.8103448275862069	0.6811594202898551
46	../final/models/models_2nd_run/model3_35	Word	disgust	Repeating Letter	1.0	0.6811594202898551	0.8103448275862069	1.0	0.6811594202898551	0.8103448275862069	0.6811594202898551
47	../final/models/models_2nd_run/model3_35	Word	disgust	Scrambled Letter	1.0	0.7246376811594203	0.8403361344537815	1.0	0.7246376811594203	0.8403361344537815	0.7246376811594203
48	../final/models/models_2nd_run/model3_35	Word	embarrassment	Adjacent Key	1.0	0.4420289855072464	0.6130653266331658	1.0	0.4420289855072464	0.6130653266331658	0.4420289855072464
49	../final/models/models_2nd_run/model3_35	Word	embarrassment	Missing Letter	1.0	0.5289855072463768	0.6919431279620853	1.0	0.5289855072463768	0.6919431279620853	0.5289855072463768
50	../final/models/models_2nd_run/model3_35	Word	embarrassment	Repeating Letter	1.0	0.4927536231884058	0.6601941747572816	1.0	0.4927536231884058	0.6601941747572816	0.4927536231884058
51	../final/models/models_2nd_run/model3_35	Word	embarrassment	Scrambled Letter	1.0	0.41304347826086957	0.5846153846153846	1.0	0.41304347826086957	0.5846153846153846	0.41304347826086957
52	../final/models/models_2nd_run/model3_35	Word	excitement	Adjacent Key	1.0	0.9057971014492754	0.9505703422053232	1.0	0.9057971014492754	0.9505703422053232	0.9057971014492754
53	../final/models/models_2nd_run/model3_35	Word	excitement	Missing Letter	1.0	0.9202898550724637	0.9584905660377359	1.0	0.9202898550724637	0.9584905660377359	0.9202898550724637
54	../final/models/models_2nd_run/model3_35	Word	excitement	Repeating Letter	1.0	0.8913043478260869	0.9425287356321839	1.0	0.8913043478260869	0.9425287356321839	0.8913043478260869
55	../final/models/models_2nd_run/model3_35	Word	excitement	Scrambled Letter	1.0	0.9130434782608695	0.9545454545454546	1.0	0.9130434782608695	0.9545454545454546	0.9130434782608695
56	../final/models/models_2nd_run/model3_35	Word	fear	Adjacent Key	1.0	0.7101449275362319	0.8305084745762712	1.0	0.7101449275362319	0.8305084745762712	0.7101449275362319
57	../final/models/models_2nd_run/model3_35	Word	fear	Missing Letter	1.0	0.6884057971014492	0.8154506437768241	1.0	0.6884057971014492	0.8154506437768241	0.6884057971014492
58	../final/models/models_2nd_run/model3_35	Word	fear	Repeating Letter	1.0	0.8695652173913043	0.9302325581395349	1.0	0.8695652173913043	0.9302325581395349	0.8695652173913043
59	../final/models/models_2nd_run/model3_35	Word	fear	Scrambled Letter	1.0	0.7536231884057971	0.859504132231405	1.0	0.7536231884057971	0.859504132231405	0.7536231884057971
60	../final/models/models_2nd_run/model3_35	Word	joy	Adjacent Key	1.0	0.7681159420289855	0.8688524590163934	1.0	0.7681159420289855	0.8688524590163934	0.7681159420289855
61	../final/models/models_2nd_run/model3_35	Word	joy	Missing Letter	1.0	0.6521739130434783	0.7894736842105263	1.0	0.6521739130434783	0.7894736842105263	0.6521739130434783
62	../final/models/models_2nd_run/model3_35	Word	joy	Repeating Letter	1.0	0.6884057971014492	0.8154506437768241	1.0	0.6884057971014492	0.8154506437768241	0.6884057971014492
63	../final/models/models_2nd_run/model3_35	Word	joy	Scrambled Letter	1.0	0.7536231884057971	0.859504132231405	1.0	0.7536231884057971	0.859504132231405	0.7536231884057971
64	../final/models/models_2nd_run/model3_35	Word	nervousness	Adjacent Key	1.0	0.2028985507246377	0.3373493975903614	1.0	0.2028985507246377	0.3373493975903614	0.2028985507246377
65	../final/models/models_2nd_run/model3_35	Word	nervousness	Missing Letter	1.0	0.26811594202898553	0.4228571428571429	1.0	0.26811594202898553	0.4228571428571429	0.26811594202898553
66	../final/models/models_2nd_run/model3_35	Word	nervousness	Repeating Letter	1.0	0.2318840579710145	0.3764705882352941	1.0	0.2318840579710145	0.3764705882352941	0.2318840579710145
67	../final/models/models_2nd_run/model3_35	Word	nervousness	Scrambled Letter	1.0	0.21739130434782608	0.35714285714285715	1.0	0.21739130434782608	0.35714285714285715	0.21739130434782608
68	../final/models/models_2nd_run/model3_35	Word	neutral	Adjacent Key	1.0	0.9492753623188406	0.9739776951672863	1.0	0.9492753623188406	0.9739776951672863	0.9492753623188406
69	../final/models/models_2nd_run/model3_35	Word	neutral	Missing Letter	1.0	0.9202898550724637	0.9584905660377359	1.0	0.9202898550724637	0.9584905660377359	0.9202898550724637
70	../final/models/models_2nd_run/model3_35	Word	neutral	Repeating Letter	1.0	0.9637681159420289	0.981549815498155	1.0	0.9637681159420289	0.981549815498155	0.9637681159420289
71	../final/models/models_2nd_run/model3_35	Word	neutral	Scrambled Letter	1.0	0.927536231884058	0.9624060150375939	1.0	0.927536231884058	0.9624060150375939	0.927536231884058
72	../final/models/models_2nd_run/model3_35	Word	pride	Adjacent Key	1.0	0.8115942028985508	0.896	1.0	0.8115942028985508	0.896	0.8115942028985508
73	../final/models/models_2nd_run/model3_35	Word	pride	Missing Letter	1.0	0.8623188405797102	0.9260700389105059	1.0	0.8623188405797102	0.9260700389105059	0.8623188405797102
74	../final/models/models_2nd_run/model3_35	Word	pride	Repeating Letter	1.0	0.9057971014492754	0.9505703422053232	1.0	0.9057971014492754	0.9505703422053232	0.9057971014492754
75	../final/models/models_2nd_run/model3_35	Word	pride	Scrambled Letter	1.0	0.8333333333333334	0.9090909090909091	1.0	0.8333333333333334	0.9090909090909091	0.8333333333333334
76	../final/models/models_2nd_run/model3_35	Word	sadness	Adjacent Key	1.0	0.8115942028985508	0.896	1.0	0.8115942028985508	0.896	0.8115942028985508
77	../final/models/models_2nd_run/model3_35	Word	sadness	Missing Letter	1.0	0.7898550724637681	0.8825910931174089	1.0	0.7898550724637681	0.8825910931174089	0.7898550724637681
78	../final/models/models_2nd_run/model3_35	Word	sadness	Repeating Letter	1.0	0.782608695652174	0.8780487804878049	1.0	0.782608695652174	0.8780487804878049	0.782608695652174
79	../final/models/models_2nd_run/model3_35	Word	sadness	Scrambled Letter	1.0	0.7536231884057971	0.859504132231405	1.0	0.7536231884057971	0.859504132231405	0.7536231884057971
80	../final/models/models_2nd_run/model3_35	Word	surprise	Adjacent Key	1.0	0.9347826086956522	0.9662921348314607	1.0	0.9347826086956522	0.9662921348314607	0.9347826086956522
81	../final/models/models_2nd_run/model3_35	Word	surprise	Missing Letter	1.0	0.9637681159420289	0.981549815498155	1.0	0.9637681159420289	0.981549815498155	0.9637681159420289
82	../final/models/models_2nd_run/model3_35	Word	surprise	Repeating Letter	1.0	1.0	1.0	1.0	1.0	1.0	1.0
83	../final/models/models_2nd_run/model3_35	Word	surprise	Scrambled Letter	1.0	0.9347826086956522	0.9662921348314607	1.0	0.9347826086956522	0.9662921348314607	0.9347826086956522
84	../final/models/models_2nd_run/model3_35	nan	anger	nan	1.0	0.6486486486486487	0.7868852459016393	1.0	0.6486486486486487	0.7868852459016393	0.6486486486486487
85	../final/models/models_2nd_run/model3_35	nan	confusion	nan	1.0	0.7873873873873873	0.8810483870967742	1.0	0.7873873873873873	0.8810483870967742	0.7873873873873873
86	../final/models/models_2nd_run/model3_35	nan	disgust	nan	1.0	0.7747747747747747	0.8730964467005076	1.0	0.7747747747747747	0.8730964467005076	0.7747747747747747
87	../final/models/models_2nd_run/model3_35	nan	embarrassment	nan	1.0	0.5009009009009009	0.6674669867947179	1.0	0.5009009009009009	0.6674669867947179	0.5009009009009009
88	../final/models/models_2nd_run/model3_35	nan	excitement	nan	1.0	0.9153153153153153	0.955785512699906	1.0	0.9153153153153153	0.955785512699906	0.9153153153153153
89	../final/models/models_2nd_run/model3_35	nan	fear	nan	1.0	0.7765765765765765	0.8742393509127789	1.0	0.7765765765765765	0.8742393509127789	0.7765765765765765
90	../final/models/models_2nd_run/model3_35	nan	joy	nan	1.0	0.809009009009009	0.8944223107569721	1.0	0.809009009009009	0.8944223107569721	0.809009009009009
91	../final/models/models_2nd_run/model3_35	nan	nervousness	nan	1.0	0.17477477477477477	0.29754601226993865	1.0	0.17477477477477477	0.29754601226993865	0.17477477477477477
92	../final/models/models_2nd_run/model3_35	nan	neutral	nan	1.0	0.9855855855855856	0.9927404718693285	1.0	0.9855855855855856	0.9927404718693285	0.9855855855855856
93	../final/models/models_2nd_run/model3_35	nan	pride	nan	1.0	0.8576576576576577	0.9233753637245393	1.0	0.8576576576576577	0.9233753637245393	0.8576576576576577
94	../final/models/models_2nd_run/model3_35	nan	sadness	nan	1.0	0.8324324324324325	0.9085545722713865	1.0	0.8324324324324325	0.9085545722713865	0.8324324324324325
95	../final/models/models_2nd_run/model3_35	nan	surprise	nan	1.0	1.0	1.0	1.0	1.0	1.0	1.0
